created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quoted_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,retweeted_status,text,favorited_by,scopes,display_text_width,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-10-25T00:19:34Z,1584701162821156900,1584701162821156864,@ERosson1982 LOVE Whataburger,FALSE,29,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1584701011121541e3,1584701011121541127,1408622523546169300,1408622523546169344,ERosson1982,,,,NA,FALSE,NA,NA,,,37,873,FALSE,FALSE,NA,en,,@ERosson1982 LOVE Whataburger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-25T00:17:25Z,1584700624549347300,1584700624549347328,Someone had to say it!! 🍟 https://t.co/LecnEQzxSA,FALSE,25,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1584685971429560300,1584685971429560320,,,1168,20494,FALSE,FALSE,FALSE,en,,Someone had to say it!! 🍟 https://t.co/LecnEQzxSA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-25T00:05:06Z,1584697525088682e3,1584697525088681985,"RT @FredTJoseph: A month ago, at 11 weeks of pregnancy, while meeting our delivery doctor, my wife Porsche and I learned that she miscarrie…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,6483,0,FALSE,FALSE,NA,en,,"RT @FredTJoseph: A month ago, at 11 weeks of pregnancy, while meeting our delivery doctor, my wife Porsche and I learned that she miscarrie…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-24T03:54:55Z,1584392969335242800,1584392969335242752,"It’s almost midnight. Welcome to political asmr Twitter 

🫧 NY Early Voting starts next Saturday Oct 29th 🫧 

🌬️🎙️ California Early Ballots have hit mailboxes, send yours back this week https://t.co/GyTRJaigt2",FALSE,185,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,1952,21969,FALSE,FALSE,FALSE,en,,"It’s almost midnight. Welcome to political asmr Twitter 

🫧 NY Early Voting starts next Saturday Oct 29th 🫧 

🌬️🎙️ California Early Ballots have hit mailboxes, send yours back this week https://t.co/GyTRJaigt2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-23T19:41:59Z,1584268921430909e3,1584268921430908928,RT @TVietor08: At UC Irvine watching ⁦@AOC⁩ turn out the vote for ⁦@katieporteroc⁩ and California Democrats https://t.co/LRdcVUzy1K,FALSE,131,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,351,0,FALSE,FALSE,FALSE,en,,RT @TVietor08: At UC Irvine watching ⁦@AOC⁩ turn out the vote for ⁦@katieporteroc⁩ and California Democrats https://t.co/LRdcVUzy1K,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-23T18:40:57Z,1584253559905783800,1584253559905783808,"RT @nytimes: Israel's Supreme Court has ordered the removal of about 1,200 Palestinians from their villages in the occupied West Bank. The…",FALSE,139,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,2981,0,FALSE,FALSE,NA,en,,"RT @nytimes: Israel's Supreme Court has ordered the removal of about 1,200 Palestinians from their villages in the occupied West Bank. The…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-23T01:24:17Z,1583992672955486200,1583992672955486208,"RT @uche_blackstock: A study out earlier this year suggested that Medicaid expansions led to reduced police arrests, particularly drug-rela…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4680,0,FALSE,FALSE,NA,en,,"RT @uche_blackstock: A study out earlier this year suggested that Medicaid expansions led to reduced police arrests, particularly drug-rela…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-23T01:04:11Z,1583987617044918300,1583987617044918272,And by the way these anti-LGBT+ protesters were @LeeZeldin fans so that should tell you all you need to know about that dude 🤢,FALSE,126,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1583986155602595800,1583986155602595840,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,1243,21458,FALSE,FALSE,NA,en,,And by the way these anti-LGBT+ protesters were @LeeZeldin fans so that should tell you all you need to know about that dude 🤢,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-23T00:58:23Z,1583986155602595800,1583986155602595840,"These homophobes were yelling Westboro Baptist-style anti-LGBT+ slogans. What do you think I’m gonna do? Take them seriously?😂💃🏽🪩

If you want to associate w/ their views, that’s your business.

But NY-14 will ALWAYS have a champion for LGBTQ+ people on my watch. Period. 🏳️‍🌈🏳️‍⚧️💕 https://t.co/aFTp8hv8SH",FALSE,282,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1582943310871949300,1582943310871949312,,,8009,109393,FALSE,FALSE,FALSE,en,,"These homophobes were yelling Westboro Baptist-style anti-LGBT+ slogans. What do you think I’m gonna do? Take them seriously?😂💃🏽🪩

If you want to associate w/ their views, that’s your business.

But NY-14 will ALWAYS have a champion for LGBTQ+ people on my watch. Period. 🏳️‍🌈🏳️‍⚧️💕 https://t.co/aFTp8hv8SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-23T00:42:59Z,1583982280422236200,1583982280422236160,"RT @therecount: Rep. @AOC (D-NY), speaking to a rowdy crowd, praises the Stand Up To Violence program for reducing Bronx crime:

“We reduce…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,600,0,FALSE,FALSE,NA,en,,"RT @therecount: Rep. @AOC (D-NY), speaking to a rowdy crowd, praises the Stand Up To Violence program for reducing Bronx crime:

“We reduce…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-21T00:05:37Z,1583248103175438300,1583248103175438336,"No matter where you are in the United States, we will build community with you.

Join us: https://t.co/IVIqtOUX0Y https://t.co/CiajpLTqZp",FALSE,113,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1583246016966713300,1583246016966713346,,,338,2217,FALSE,FALSE,FALSE,en,,"No matter where you are in the United States, we will build community with you.

Join us: https://t.co/IVIqtOUX0Y https://t.co/CiajpLTqZp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-20T03:21:39Z,1582935045626478600,1582935045626478592,"RT @Phil_Lewis_: New York City landlords are keeping over 60,000 rent-stabilized units off the market during a worsening housing affordabil…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,952,0,FALSE,FALSE,NA,en,,"RT @Phil_Lewis_: New York City landlords are keeping over 60,000 rent-stabilized units off the market during a worsening housing affordabil…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-20T01:22:08Z,1582904970000883700,1582904970000883714,And I’ve got news for you: Absolutely no one wants to hear what your plan is for their uterus. https://t.co/1zSOeZEdTx,FALSE,94,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1582562301411893200,1582562301411893248,,,14893,121426,FALSE,FALSE,FALSE,en,,And I’ve got news for you: Absolutely no one wants to hear what your plan is for their uterus. https://t.co/1zSOeZEdTx,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-19T17:28:35Z,1582785797073571800,1582785797073571842,RT @nicholaswu12: .@AOC is heading to UC Irvine this Sunday to rally young voters: https://t.co/nVXJMgx3Xc,FALSE,106,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,225,0,FALSE,FALSE,FALSE,en,,RT @nicholaswu12: .@AOC is heading to UC Irvine this Sunday to rally young voters: https://t.co/nVXJMgx3Xc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-19T02:45:48Z,1582563639222931500,1582563639222931456,@BayAreaData @szarlotka Hmm. This person’s member of Congress might be able to help here. Perhaps finding a solution for this individual can help us solve it for others. Let me know if I can be of help connecting them to their member. Will follow so they have access to my DMs,FALSE,276,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1582560181824544800,1582560181824544768,204453433,204453433,BayAreaData,,,,NA,FALSE,NA,NA,,,3,16,FALSE,FALSE,NA,en,,@BayAreaData @szarlotka Hmm. This person’s member of Congress might be able to help here. Perhaps finding a solution for this individual can help us solve it for others. Let me know if I can be of help connecting them to their member. Will follow so they have access to my DMs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-19T01:49:21Z,1582549433707024400,1582549433707024385,Rule #1: Never underestimate the Bronx. https://t.co/ajHW7YlaoQ,FALSE,39,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1.5824143898605281e+18,1582414389860528131,,,471,7847,FALSE,FALSE,FALSE,en,,Rule #1: Never underestimate the Bronx. https://t.co/ajHW7YlaoQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17T22:42:19Z,1582139976216883200,1582139976216883201,"RT @WhiteHouse: The Student Loan Debt Relief application is open! 
 
Apply now and encourage others to take advantage of this relief. 

htt…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,8817,0,FALSE,FALSE,NA,en,,"RT @WhiteHouse: The Student Loan Debt Relief application is open! 
 
Apply now and encourage others to take advantage of this relief. 

htt…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-16T04:23:59Z,1581501182589423600,1581501182589423616,RT @DrIbram: How do you turn racist comments by Latinx members of the LA City Council into an attack on me? Ask @nytdavidbrooks who in his…,FALSE,139,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,2732,0,FALSE,FALSE,NA,en,,RT @DrIbram: How do you turn racist comments by Latinx members of the LA City Council into an attack on me? Ask @nytdavidbrooks who in his…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-16T00:33:35Z,1581443201914634200,1581443201914634246,"RT @TheOtherMandela: When a career politician who has abandoned working people for the last 12 years calls me “different,” I take that as a…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,1318,0,FALSE,FALSE,NA,en,,"RT @TheOtherMandela: When a career politician who has abandoned working people for the last 12 years calls me “different,” I take that as a…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-15T23:02:38Z,1581420314050719700,1581420314050719744,"All in a day’s work:

✅ Reopening @nysci after we supported $12 million in FEMA recovery 🌎

✅ Announcing our project for the 1st STEM &amp; space-science preschool in the US, right in working-class Corona! 🚀

✅ Block party after our $225k community investment in @QCHnyc 🥟 💃🏽 https://t.co/lZ7x6lFx9X https://t.co/3QNKDKeEmH",FALSE,299,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,554,5699,FALSE,FALSE,FALSE,en,,"All in a day’s work:

✅ Reopening @nysci after we supported $12 million in FEMA recovery 🌎

✅ Announcing our project for the 1st STEM &amp; space-science preschool in the US, right in working-class Corona! 🚀

✅ Block party after our $225k community investment in @QCHnyc 🥟 💃🏽 https://t.co/lZ7x6lFx9X https://t.co/3QNKDKeEmH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-15T22:34:34Z,1581413249186005e3,1581413249186004993,Happy Saturday 🌞 https://t.co/y6Jyf1l8qo,FALSE,16,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,1651,39621,FALSE,FALSE,FALSE,en,,Happy Saturday 🌞 https://t.co/y6Jyf1l8qo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-15T01:57:39Z,1581101966872440800,1581101966872440832,RT @Phil_Lewis_: The student loan forgiveness application is now LIVE: https://t.co/P2tc66sIA2 https://t.co/xWv282QFAc,FALSE,118,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,40635,0,FALSE,FALSE,FALSE,en,,RT @Phil_Lewis_: The student loan forgiveness application is now LIVE: https://t.co/P2tc66sIA2 https://t.co/xWv282QFAc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-15T01:56:57Z,1581101794809507800,1581101794809507841,@liketephlon Nope! No TV or appearances are paid. If anyone tries to insist we ask them to donate to charity.,FALSE,109,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",158106473980262e4,1581064739802619905,872217790408687600,872217790408687616,liketephlon,,,,NA,FALSE,NA,NA,,,13,204,FALSE,FALSE,NA,en,,@liketephlon Nope! No TV or appearances are paid. If anyone tries to insist we ask them to donate to charity.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-15T01:52:16Z,1581100615820009500,1581100615820009477,@SerlinJordan Nope &amp; nope,FALSE,29,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1581049466320142300,1581049466320142336,1210918831947804700,1210918831947804678,SerlinJordan,,,,NA,FALSE,NA,NA,,,5,210,FALSE,FALSE,NA,en,,@SerlinJordan Nope &amp; nope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-15T01:42:17Z,1581098103473463300,1581098103473463296,"Halloween is in 2 weeks my guy. 👻 

While this dude’s out trick or treating, let’s make sure to rally for @ReverendWarnock and win the Senate. Sign up for a phonebank shift, donate, &amp; volunteer today:

https://t.co/Za4BOqNsyx",FALSE,229,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1581096373138903e3,1581096373138903040,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,861,10150,FALSE,FALSE,FALSE,en,,"Halloween is in 2 weeks my guy. 👻 

While this dude’s out trick or treating, let’s make sure to rally for @ReverendWarnock and win the Senate. Sign up for a phonebank shift, donate, &amp; volunteer today:

https://t.co/Za4BOqNsyx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-15T01:35:25Z,1581096373138903e3,1581096373138903040,What in the Party City is that https://t.co/Sivdr9cSEP,FALSE,30,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1581070099502764e3,1581070099502764035,,,4972,64427,FALSE,FALSE,FALSE,en,,What in the Party City is that https://t.co/Sivdr9cSEP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14T16:59:00Z,1580966412905984e3,1580966412905984008,RT @YahooFinance: Student loan forgiveness: AOC offers tip for parent borrowers https://t.co/Nfm9RtPmNf by @writesronda https://t.co/gzPzBz…,FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,165,0,FALSE,FALSE,FALSE,en,,RT @YahooFinance: Student loan forgiveness: AOC offers tip for parent borrowers https://t.co/Nfm9RtPmNf by @writesronda https://t.co/gzPzBz…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14T05:11:01Z,1580788244119433200,1580788244119433216,@ashleyn1cole The alternate side parking alone would have me in shambles,FALSE,72,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1580787146549436400,1580787146549436416,39668527,39668527,ashleyn1cole,,,,NA,FALSE,NA,NA,,,19,2415,FALSE,FALSE,NA,en,,@ashleyn1cole The alternate side parking alone would have me in shambles,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14T04:52:05Z,1580783478362497e3,1580783478362497024,@ashleyn1cole 🤣 amazing. I saw one that said I had 5 cars. Do people know how much that insurance is in the BRONX?? 🤣🤣,FALSE,118,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1580779923878211600,1580779923878211584,39668527,39668527,ashleyn1cole,,,,NA,FALSE,NA,NA,,,138,9892,FALSE,FALSE,NA,en,,@ashleyn1cole 🤣 amazing. I saw one that said I had 5 cars. Do people know how much that insurance is in the BRONX?? 🤣🤣,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14T04:45:52Z,1580781913475715e3,1580781913475715073,"I don’t own nor trade individual stocks, accept no corporate money to my campaign, &amp; live solely off my congressional salary (which requires us to pay for 2 rents out of pocket).

All of this is publicly disclosed info. I save in a Thrift Savings Plan just like other fed workers.",FALSE,284,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1580776034143588400,1580776034143588352,138203134,138203134,AOC,,,,NA,FALSE,NA,NA,,,2839,58234,FALSE,FALSE,NA,en,,"I don’t own nor trade individual stocks, accept no corporate money to my campaign, &amp; live solely off my congressional salary (which requires us to pay for 2 rents out of pocket).

All of this is publicly disclosed info. I save in a Thrift Savings Plan just like other fed workers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14T04:33:57Z,158077891388561e4,1580778913885609985,"@itsjustalex13 I see why a lot public figure ones are laughably wrong bc a lot of financial info is private, but members of Congress are literally required to file public disclosures (that’s how journalists find out which ones trade stocks + which ones!), yet these sites still just make it up",FALSE,293,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1580776548746948600,1580776548746948608,1205283596124090400,1205283596124090368,itsjustalex13,,,,NA,FALSE,NA,NA,,,242,8165,FALSE,FALSE,NA,en,,"@itsjustalex13 I see why a lot public figure ones are laughably wrong bc a lot of financial info is private, but members of Congress are literally required to file public disclosures (that’s how journalists find out which ones trade stocks + which ones!), yet these sites still just make it up",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14T04:22:30Z,1580776034143588400,1580776034143588352,"Another interaction from last night:

“AOC, How did you become worth $29 million dollars??”

“Sir, I wish. My financial disclosures are public. I still owe ~$18k in student loans.”

“I saw it on GOOGLE”

“Not everything on the internet is true”

Then he stormed out?? 🤷🏽‍♀️",FALSE,273,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,9299,153856,FALSE,FALSE,NA,en,,"Another interaction from last night:

“AOC, How did you become worth $29 million dollars??”

“Sir, I wish. My financial disclosures are public. I still owe ~$18k in student loans.”

“I saw it on GOOGLE”

“Not everything on the internet is true”

Then he stormed out?? 🤷🏽‍♀️",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-14T04:08:52Z,1580772601936289800,1580772601936289794,"RT @AdamForColorado: Lauren Boebert is a real-life horror show. On repeat. With no stop button. 

So I'm running against her to make the in…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4742,0,FALSE,FALSE,NA,en,,"RT @AdamForColorado: Lauren Boebert is a real-life horror show. On repeat. With no stop button. 

So I'm running against her to make the in…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T22:54:23Z,1580693459895099400,1580693459895099393,"Hey Boebert, you seem to have us confused.
I:
✅ have attended &amp; hosted 100s of  community events
✅ hold regular town halls
✅ don’t take a dime in corporate cash

You:
🚮 are bankrolled by corporate PACs, Big Ag, &amp; Oil
🚮 are too scared to hold regular town halls open to all https://t.co/A0jrRbyFDO",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,9109,80384,FALSE,FALSE,FALSE,en,,"Hey Boebert, you seem to have us confused.
I:
✅ have attended &amp; hosted 100s of  community events
✅ hold regular town halls
✅ don’t take a dime in corporate cash

You:
🚮 are bankrolled by corporate PACs, Big Ag, &amp; Oil
🚮 are too scared to hold regular town halls open to all https://t.co/A0jrRbyFDO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T18:52:50Z,1580632673718272e3,1580632673718272000,"RT @QNS: @RepAOC spent more than an hour on a virtual public meeting with Queens Community Board 2 on Thursday, Oct. 6, bidding them farewe…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,99,0,FALSE,FALSE,NA,en,,"RT @QNS: @RepAOC spent more than an hour on a virtual public meeting with Queens Community Board 2 on Thursday, Oct. 6, bidding them farewe…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T18:17:59Z,1.5806239036127519e+18,1580623903612751872,"@mehdirhasan The worst part (which of course they cut from the clip) is the fact that they were yelling over a **deaf constituent** asking a question, and continued to do so when it was made clear to them that they were yelling over a person with a disability",FALSE,259,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1580611077683175400,1580611077683175425,130557513,130557513,mehdirhasan,,,,NA,FALSE,NA,NA,,,375,4763,FALSE,FALSE,NA,en,,"@mehdirhasan The worst part (which of course they cut from the clip) is the fact that they were yelling over a **deaf constituent** asking a question, and continued to do so when it was made clear to them that they were yelling over a person with a disability",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T15:55:00Z,1.5805879211820319e+18,1580587921182031872,"When nurses got your back, you feel like you can do anything!

Thank you @NationalNurses ⛑️♥️ https://t.co/hDR4muqzMv",FALSE,93,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1580559051804377e3,1580559051804377089,,,635,7153,FALSE,FALSE,FALSE,en,,"When nurses got your back, you feel like you can do anything!

Thank you @NationalNurses ⛑️♥️ https://t.co/hDR4muqzMv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T03:01:43Z,1580393315027292200,1580393315027292160,If someone is talking politics and eating $28 of Taco Bell in one sitting then my immediate follow up question is what their thoughts are on Biden’s executive order on cannabis rescheduling https://t.co/S3JpW3jbhG,FALSE,189,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1580238761358946300,1580238761358946305,,,5569,71660,FALSE,FALSE,FALSE,en,,If someone is talking politics and eating $28 of Taco Bell in one sitting then my immediate follow up question is what their thoughts are on Biden’s executive order on cannabis rescheduling https://t.co/S3JpW3jbhG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T02:40:21Z,1580387940911702e3,1580387940911702016,"RT @January6thCmte: Four months ago, the Select Committee convened to start presenting our findings to the American people.

Tomorrow at 1p…",FALSE,140,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,4962,0,FALSE,FALSE,NA,en,,"RT @January6thCmte: Four months ago, the Select Committee convened to start presenting our findings to the American people.

Tomorrow at 1p…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-12T03:38:41Z,1580040232212103200,1580040232212103170,4 days. There were just 4 days left in Hispanic Heritage Month 🫠 https://t.co/ddNpUqAnO9,FALSE,64,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1580026360046956500,1580026360046956544,,,826,12591,FALSE,FALSE,FALSE,en,,4 days. There were just 4 days left in Hispanic Heritage Month 🫠 https://t.co/ddNpUqAnO9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-12T03:07:27Z,1580032371482538e3,1580032371482537985,"Student loan hack: not only are standard Fed loans eligible, but so are parent PLUS loans.

That means a family could 2x or 3x their loan cancellation 💸

Ex: if a parent making &lt;$125k took out a PLUS loan for their kid and got a Pell grant themselves,they EACH get $20k cancelled https://t.co/gHLyGYKj5X",FALSE,282,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1580021581505794e3,1580021581505794048,,,4218,23107,FALSE,FALSE,FALSE,en,,"Student loan hack: not only are standard Fed loans eligible, but so are parent PLUS loans.

That means a family could 2x or 3x their loan cancellation 💸

Ex: if a parent making &lt;$125k took out a PLUS loan for their kid and got a Pell grant themselves,they EACH get $20k cancelled https://t.co/gHLyGYKj5X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-12T02:51:41Z,1580028404186853400,1580028404186853376,RT @josheidelson: Scoop: A former Starbucks store manager has testified that higher-ups shared a list of union supporters at his store and…,FALSE,139,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,3672,0,FALSE,FALSE,NA,en,,RT @josheidelson: Scoop: A former Starbucks store manager has testified that higher-ups shared a list of union supporters at his store and…,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11T01:27:22Z,1579644795857039400,1579644795857039360,"RT @KarenBassLA: Los Angeles must move in a new direction, and that is not possible unless the four individuals caught on that tape resign…",FALSE,139,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,,1710,0,FALSE,FALSE,NA,en,,"RT @KarenBassLA: Los Angeles must move in a new direction, and that is not possible unless the four individuals caught on that tape resign…",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
