created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-09-09T21:51:56Z,1568356554952577e3,1568356554952577026,"Episode 4: ""America This Week,"" With @walterkirn and @mtaibbi on:
The Great Special Master Wig-Out, Howard Stern Unironically Blasting ""Nincompoop"" Culture, Lawrence O'Donnell as TV G-Man, and the Coming Railway Strike Deadline
 https://t.co/5ptNWOEusf",FALSE,252,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,22,102,FALSE,FALSE,FALSE,en,,"Episode 4: ""America This Week,"" With @walterkirn and @mtaibbi on:
The Great Special Master Wig-Out, Howard Stern Unironically Blasting ""Nincompoop"" Culture, Lawrence O'Donnell as TV G-Man, and the Coming Railway Strike Deadline
 https://t.co/5ptNWOEusf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-09T19:55:57Z,1568327369286451200,1568327369286451204,A Cult Without a Personality - Rustem Vashtov on “Russian Dissent” re Gorbachev  https://t.co/9oeHm7riui,FALSE,104,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,9,48,FALSE,FALSE,FALSE,en,,A Cult Without a Personality - Rustem Vashtov on “Russian Dissent” re Gorbachev  https://t.co/9oeHm7riui,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T19:39:45Z,1567960905694212e3,1567960905694212096,"I continue to be fascinated by the number of people arguing that surveillance, censorship, and secrecy are liberal values.",FALSE,122,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,801,5945,FALSE,FALSE,NA,en,,"I continue to be fascinated by the number of people arguing that surveillance, censorship, and secrecy are liberal values.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T15:29:52Z,1567898018317222e3,1567898018317221890,Craziest/most notable tweet you saw this week?,FALSE,46,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,9,55,FALSE,FALSE,NA,en,,Craziest/most notable tweet you saw this week?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T15:28:37Z,1567897704126103600,1567897704126103552,Most overlooked news story this week?,FALSE,37,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,20,174,FALSE,FALSE,NA,en,,Most overlooked news story this week?,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T13:36:06Z,1567869386819616800,1567869386819616776,"If anyone out there ever had a job writing chyrons, I'd like to hear from you...",FALSE,80,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,10,88,FALSE,FALSE,NA,en,,"If anyone out there ever had a job writing chyrons, I'd like to hear from you...",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T13:19:10Z,1567865129038913500,1567865129038913541,"I've been concerned for a long time about the disappearance of old material. The Wayback Machine doesn't seem to have much of a purpose if people can ask to have old published work taken down. I don't care about the subject - unless it's libelous or illegal, it should stay up. https://t.co/CMQ0rcqktS",FALSE,277,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1567834623450792e3,1567834623450791937,,85,638,FALSE,FALSE,FALSE,en,,"I've been concerned for a long time about the disappearance of old material. The Wayback Machine doesn't seem to have much of a purpose if people can ask to have old published work taken down. I don't care about the subject - unless it's libelous or illegal, it should stay up. https://t.co/CMQ0rcqktS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-08T01:00:56Z,1567679345233170400,1567679345233170432,Awesome https://t.co/WwB4CpgmbX,FALSE,7,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1567619039312154600,1567619039312154629,,7,222,FALSE,FALSE,FALSE,en,,Awesome https://t.co/WwB4CpgmbX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T23:22:34Z,1567654590480355300,1567654590480355331,We’re going to need to create an updated version of the Wayback Machine — call it the Memory Hole Project — that captures and copies files and stores them securely before censors have a chance to erase them. https://t.co/jt3EtPaDQc,FALSE,207,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1567620886735249400,1567620886735249410,,360,1856,FALSE,FALSE,FALSE,en,,We’re going to need to create an updated version of the Wayback Machine — call it the Memory Hole Project — that captures and copies files and stores them securely before censors have a chance to erase them. https://t.co/jt3EtPaDQc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T22:18:32Z,1567638476509544400,1567638476509544448,"The Lords of Easy Money tells of former Kansas City Fed chief Thomas Hoenig, a man essentially cast out for trying to lift the veil on the religion of money creation, while the unelected Bernankes, Powells and Yellens tried to keep it shrouded in Latin. https://t.co/8aHg4BWsIw",FALSE,277,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,57,263,FALSE,FALSE,FALSE,en,,"The Lords of Easy Money tells of former Kansas City Fed chief Thomas Hoenig, a man essentially cast out for trying to lift the veil on the religion of money creation, while the unelected Bernankes, Powells and Yellens tried to keep it shrouded in Latin. https://t.co/8aHg4BWsIw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T22:13:31Z,1567637214523187200,1567637214523187201,"After 2008, the Fed essentially replaced congress and the White House as the main driver of economic policy, being able to act more quickly and in far greater volume in a crisis than the old fiscal authorities:  https://t.co/8aHg4BWsIw",FALSE,235,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,31,185,FALSE,FALSE,FALSE,en,,"After 2008, the Fed essentially replaced congress and the White House as the main driver of economic policy, being able to act more quickly and in far greater volume in a crisis than the old fiscal authorities:  https://t.co/8aHg4BWsIw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T22:12:17Z,1567636900969595e3,1567636900969594882,"The Fed’s easy money policies drove market actors to inflate asset bubbles in an endless cycle: “More lending led to more buying, which led to higher prices, which led to more lending.” https://t.co/8aHg4BWsIw",FALSE,209,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,34,185,FALSE,FALSE,FALSE,en,,"The Fed’s easy money policies drove market actors to inflate asset bubbles in an endless cycle: “More lending led to more buying, which led to higher prices, which led to more lending.” https://t.co/8aHg4BWsIw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T22:09:13Z,1567636130085982200,1567636130085982211,"Leonard: the Fed “creates winners and losers, and its policies have distributional effects.” https://t.co/Gv5MUTCC6t",FALSE,116,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,20,123,FALSE,FALSE,FALSE,en,,"Leonard: the Fed “creates winners and losers, and its policies have distributional effects.” https://t.co/Gv5MUTCC6t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T20:52:28Z,1567616817513783300,1567616817513783298,"Also, randomly, I’m looking for a French language tutor. Nothing heavy, but someone who do a few brief Zoom calls a week, for real compensation obviously",FALSE,153,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,10,110,FALSE,FALSE,NA,en,,"Also, randomly, I’m looking for a French language tutor. Nothing heavy, but someone who do a few brief Zoom calls a week, for real compensation obviously",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T20:50:27Z,1567616307658375200,1567616307658375168,"If you have a sense of humor, some net-surfing skills, and interest in a little part-time work, please DM me or write to Taibbi@Substack.com — looking for creative help with some new “America This Week” features",FALSE,211,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,15,167,FALSE,FALSE,NA,en,,"If you have a sense of humor, some net-surfing skills, and interest in a little part-time work, please DM me or write to Taibbi@Substack.com — looking for creative help with some new “America This Week” features",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T20:45:32Z,1567615072377127e3,1567615072377126917,"Interview: Christopher Leonard, Author of ""The Lords of Easy Money"" https://t.co/Gv5MUTCC6t",FALSE,91,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,19,74,FALSE,FALSE,FALSE,en,,"Interview: Christopher Leonard, Author of ""The Lords of Easy Money"" https://t.co/Gv5MUTCC6t",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T20:44:54Z,1567614913530454e3,1567614913530454023,The Lords of Easy Money by ⁦@CLeonardNews⁩ in my mind is the first book that makes the inner workings of the Fed truly accessible to ordinary readers:  https://t.co/8aHg4BWsIw,FALSE,175,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,52,195,FALSE,FALSE,FALSE,en,,The Lords of Easy Money by ⁦@CLeonardNews⁩ in my mind is the first book that makes the inner workings of the Fed truly accessible to ordinary readers:  https://t.co/8aHg4BWsIw,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T20:43:22Z,1567614526257758200,1567614526257758209,"The People Versus The Unelected: Review of “The Lords of Easy Money,” by @CLeonardNews https://t.co/3mUO2Ybcsm",FALSE,110,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,21,84,FALSE,FALSE,FALSE,en,,"The People Versus The Unelected: Review of “The Lords of Easy Money,” by @CLeonardNews https://t.co/3mUO2Ybcsm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T17:49:44Z,1567570831290634200,1567570831290634241,"Listen to This Article: Biden Brings the War on Terror Home
https://t.co/UgzQ6Pwwyp",FALSE,83,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,33,159,FALSE,FALSE,FALSE,en,,"Listen to This Article: Biden Brings the War on Terror Home
https://t.co/UgzQ6Pwwyp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T00:48:56Z,1566951547044597800,1566951547044597760,Mike is upset that the terms of service allow users to say mean things about a person’s ideas. https://t.co/sjGWgZDKbj,FALSE,94,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566951072744218600,1566951072744218628,,17,375,FALSE,FALSE,FALSE,en,,Mike is upset that the terms of service allow users to say mean things about a person’s ideas. https://t.co/sjGWgZDKbj,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T00:41:11Z,1566949599469789200,1566949599469789185,Substack started off a small company. It became popular precisely because audiences value free expression. Anyone who wants to regulate or restrict the company is going to be hostile to free speech in any context.,FALSE,213,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,253,2379,FALSE,FALSE,NA,en,,Substack started off a small company. It became popular precisely because audiences value free expression. Anyone who wants to regulate or restrict the company is going to be hostile to free speech in any context.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T00:29:48Z,1566946733598412800,1566946733598412802,This becomes more clear by the day https://t.co/0cDpgvmbHC,FALSE,34,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566946477062094800,1566946477062094849,,9,129,FALSE,FALSE,FALSE,en,,This becomes more clear by the day https://t.co/0cDpgvmbHC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T00:24:24Z,1566945375285559300,1566945375285559297,I’m asking if you think the current legal standard for speech — which is a lot more permissive than Substack’s terms of service — is insufficiently restrictive. Because you seem to be saying that. https://t.co/nbK4oxumQU,FALSE,196,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566944356811935700,1566944356811935749,,27,292,FALSE,FALSE,FALSE,en,,I’m asking if you think the current legal standard for speech — which is a lot more permissive than Substack’s terms of service — is insufficiently restrictive. Because you seem to be saying that. https://t.co/nbK4oxumQU,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T00:10:08Z,1566941786395795500,1566941786395795456,Substack is an email subscription service. Apparently things have regressed so badly on the speech front that an MSNBC contributor believes mail sent from one consenting adult to another may be too dangerous to permit. https://t.co/rcx5KLEoJY,FALSE,218,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566940958167539700,1566940958167539713,,94,770,FALSE,FALSE,FALSE,en,,Substack is an email subscription service. Apparently things have regressed so badly on the speech front that an MSNBC contributor believes mail sent from one consenting adult to another may be too dangerous to permit. https://t.co/rcx5KLEoJY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-06T00:05:45Z,1566940681024815e3,1566940681024815104,"Also, can you cite even one instance of someone calling for “political violence” on Substack? https://t.co/1xoxNSmr3L",FALSE,93,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566920038623260700,1566920038623260674,,43,604,FALSE,FALSE,FALSE,en,,"Also, can you cite even one instance of someone calling for “political violence” on Substack? https://t.co/1xoxNSmr3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T23:59:24Z,1566939084190351400,1566939084190351360,"Mike, do you also think the Constitution isn’t restrictive enough? https://t.co/1xoxNSmr3L",FALSE,66,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566920038623260700,1566920038623260674,,51,604,FALSE,FALSE,FALSE,en,,"Mike, do you also think the Constitution isn’t restrictive enough? https://t.co/1xoxNSmr3L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T22:51:42Z,1566922047292326e3,1566922047292325888,"Grew up a huge tennis fan and as awesome as the big three are — they’re all amazing — it’s been really frustrating that the younger players haven’t found a way to break through. Tiafoe played a great match, showed a lot of mental toughness, that was so fun.",FALSE,257,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,12,351,FALSE,FALSE,NA,en,,"Grew up a huge tennis fan and as awesome as the big three are — they’re all amazing — it’s been really frustrating that the younger players haven’t found a way to break through. Tiafoe played a great match, showed a lot of mental toughness, that was so fun.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-05T22:35:11Z,1566917888350556200,1566917888350556160,Congrats Tiafoe!,FALSE,16,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,6,146,FALSE,FALSE,NA,ca,,Congrats Tiafoe!,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T19:00:38Z,1566501508094509e3,1566501508094509056,One: they never showed evidence that Kilimnik had Russian intel links. Two: they had overwhelming documentation that he was a source of our State Department. Three: they never interviewed the guy even though our diplomats had talked to him regularly for years. This makes sense? https://t.co/jU5RSClDS1,FALSE,278,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,NA,NA,,50,480,FALSE,FALSE,FALSE,en,,One: they never showed evidence that Kilimnik had Russian intel links. Two: they had overwhelming documentation that he was a source of our State Department. Three: they never interviewed the guy even though our diplomats had talked to him regularly for years. This makes sense? https://t.co/jU5RSClDS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:48:28Z,1566498448228204500,1566498448228204544,"Try to imagine the GRU officer who has access to more information than all but a handful of people on earth — who’s probably got half the Clinton campaign under surveillance — thinking, “We’ll be in the dark about where to buy Facebook ads without Paul Manafort’s polls.” https://t.co/5u51zlzHvr",FALSE,271,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566495355054837800,1566495355054837769,,76,499,FALSE,FALSE,FALSE,en,,"Try to imagine the GRU officer who has access to more information than all but a handful of people on earth — who’s probably got half the Clinton campaign under surveillance — thinking, “We’ll be in the dark about where to buy Facebook ads without Paul Manafort’s polls.” https://t.co/5u51zlzHvr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:46:59Z,1566498074410848300,1566498074410848257,They didn’t need to be clandestine. They could legally buy polls and legally buy Facebook ads. This whole thing is a paranoid fantasy. At least try to face how absurd this supposed plot would have been. https://t.co/5u51zlzHvr,FALSE,202,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566495355054837800,1566495355054837769,,65,434,FALSE,FALSE,FALSE,en,,They didn’t need to be clandestine. They could legally buy polls and legally buy Facebook ads. This whole thing is a paranoid fantasy. At least try to face how absurd this supposed plot would have been. https://t.co/5u51zlzHvr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:39:19Z,1566496146066997200,1566496146066997248,"I was right about the Russia story every step of the way — as was @aaronjmate, @ggreenwald and others — and it was the rest of the national press that was wrong and still hasn’t admitted it. https://t.co/eU0efd1bRZ",FALSE,190,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566490982488612900,1566490982488612865,,536,3567,FALSE,FALSE,FALSE,en,,"I was right about the Russia story every step of the way — as was @aaronjmate, @ggreenwald and others — and it was the rest of the national press that was wrong and still hasn’t admitted it. https://t.co/eU0efd1bRZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:37:22Z,1566495654192496600,1566495654192496640,This was the criminality theory for about four years. When you all admit it’s bogus I’ll move on. https://t.co/EMdiw7TYhu,FALSE,97,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566495270770286600,1566495270770286593,,46,478,FALSE,FALSE,FALSE,en,,This was the criminality theory for about four years. When you all admit it’s bogus I’ll move on. https://t.co/EMdiw7TYhu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:33:05Z,1566494573638996e3,1566494573638995968,"Why would a campaign legally buying more than $50 million in Facebook ads ask Russia to illegally buy $100,000? Does this make sense? https://t.co/9OaegdHn8I",FALSE,133,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566493974361022500,1566493974361022466,,114,1072,FALSE,FALSE,FALSE,en,,"Why would a campaign legally buying more than $50 million in Facebook ads ask Russia to illegally buy $100,000? Does this make sense? https://t.co/9OaegdHn8I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:31:08Z,1566494082892972e3,1566494082892972032,"They could buy as much poll data as they want. In fact they could outspend every campaign and media organization combined, privately, with zero risk. Instead you think they cooked up an elaborate conspiracy to receive polls third-hand from Manafort. Why? Because it’s more eviler? https://t.co/SqZsjUNUth",FALSE,280,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566492690811916300,1566492690811916288,,40,368,FALSE,FALSE,FALSE,en,,"They could buy as much poll data as they want. In fact they could outspend every campaign and media organization combined, privately, with zero risk. Instead you think they cooked up an elaborate conspiracy to receive polls third-hand from Manafort. Why? Because it’s more eviler? https://t.co/SqZsjUNUth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:26:17Z,1566492862233165800,1566492862233165828,And the FSB would need Paul Manafort’s help to buy Facebook ads? Would the CIA need such help? https://t.co/EznKFmfXBQ,FALSE,94,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566492129412644900,1566492129412644865,,21,224,FALSE,FALSE,FALSE,en,,And the FSB would need Paul Manafort’s help to buy Facebook ads? Would the CIA need such help? https://t.co/EznKFmfXBQ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:24:16Z,1566492355204620300,1566492355204620289,The idea that Russian intelligence needs Paul Manafort’s help help placing Buff Bernie ads is every bit as dumb as QAnon. At least try working through the “logic” of this theory. https://t.co/WUW4PgCUst,FALSE,178,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566301559776215e3,1566301559776215040,,40,376,FALSE,FALSE,FALSE,en,,The idea that Russian intelligence needs Paul Manafort’s help help placing Buff Bernie ads is every bit as dumb as QAnon. At least try working through the “logic” of this theory. https://t.co/WUW4PgCUst,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:20:32Z,1566491415974125600,1566491415974125568,"Exactly what do you think the GRU or the FSB would do with fucking polling data? Come on, be serious! https://t.co/WUW4PgCUst",FALSE,101,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566301559776215e3,1566301559776215040,,22,276,FALSE,FALSE,FALSE,en,,"Exactly what do you think the GRU or the FSB would do with fucking polling data? Come on, be serious! https://t.co/WUW4PgCUst",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:18:46Z,1566490973458374700,1566490973458374658,I’ve never said Russia had no involvement. I have said there was no evidence ever of collusion. And there still isn’t. https://t.co/wBkLiw3YdH,FALSE,118,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566221483386568700,1566221483386568707,,33,400,FALSE,FALSE,FALSE,en,,I’ve never said Russia had no involvement. I have said there was no evidence ever of collusion. And there still isn’t. https://t.co/wBkLiw3YdH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T18:11:17Z,1566489090404532200,1566489090404532227,This isn’t a fucking “guess your weight” booth at a circus. You need proof to accuse someone of espionage and election fraud and there is none here and never has been. https://t.co/MG86PSczTp,FALSE,167,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566487538147025e3,1566487538147024896,,187,1747,FALSE,FALSE,FALSE,en,,This isn’t a fucking “guess your weight” booth at a circus. You need proof to accuse someone of espionage and election fraud and there is none here and never has been. https://t.co/MG86PSczTp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T16:18:52Z,1566460798364442600,1566460798364442624,"Free excerpt from “America This Week,” with ⁦@walterkirn⁩  https://t.co/cH5bc0LmsH",FALSE,82,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,24,98,FALSE,FALSE,FALSE,en,,"Free excerpt from “America This Week,” with ⁦@walterkirn⁩  https://t.co/cH5bc0LmsH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T16:01:22Z,1566456393057583e3,1566456393057583105,"Transcript: From ""America This Week"" With @walterkirn and @mtaibbi https://t.co/khTeOr0n8e",FALSE,90,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,NA,NA,,18,92,FALSE,FALSE,FALSE,en,,"Transcript: From ""America This Week"" With @walterkirn and @mtaibbi https://t.co/khTeOr0n8e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T00:19:12Z,1566219290591871e3,1566219290591870976,"Notice not one person answered this question, yet it’s the lynchpin of the collusion theory. https://t.co/xRy0aBgd5c",FALSE,92,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1566217889631412200,1566217889631412225,,87,724,FALSE,FALSE,FALSE,en,,"Notice not one person answered this question, yet it’s the lynchpin of the collusion theory. https://t.co/xRy0aBgd5c",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-04T00:13:38Z,1566217889631412200,1566217889631412225,I want to ask those who believe the “sensitive polling data” BS a question. You realize the Russians could legally commission as much polling as they wanted about the 2016 race? Can you imagine the CIA needing a Russian’s help to do a Facebook ad buy? Because that’s your theory. https://t.co/Q6ydIOWCvY,FALSE,279,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,1.5662009063115039e+18,1566200906311503873,,73,597,FALSE,FALSE,FALSE,en,,I want to ask those who believe the “sensitive polling data” BS a question. You realize the Russians could legally commission as much polling as they wanted about the 2016 race? Can you imagine the CIA needing a Russian’s help to do a Facebook ad buy? Because that’s your theory. https://t.co/Q6ydIOWCvY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
