symbol,date,open,high,low,close,volume,adjusted
AMZN,2020-05-18,120.217499,121.650002,119.2005,121.313004,87144000,121.313004
AMZN,2020-05-19,121.491501,124.25,121.448502,122.466499,86410000,122.466499
AMZN,2020-05-20,123.893501,125.000504,123.363503,124.897003,79962000,124.897003
AMZN,2020-05-21,125,126.272499,122.126999,122.336998,102288000,122.336998
AMZN,2020-05-22,122.750504,123.4925,121.5065,121.844002,57342000,121.844002
AMZN,2020-05-26,122.900002,123.099998,120.703003,121.093002,71364000,121.093002
AMZN,2020-05-27,120.249496,120.679001,116.5,120.519501,101138000,120.519501
AMZN,2020-05-28,119.216499,121.848503,118.911499,120.055,63804000,120.055
AMZN,2020-05-29,120.796997,122.1185,119.910004,122.1185,70198000,122.1185
AMZN,2020-06-01,122.400002,123.846497,122.208504,123.552002,58578000,123.552002
AMZN,2020-06-02,123.349998,123.676498,122.265503,123.620499,50598000,123.620499
AMZN,2020-06-03,123.400497,124.400002,123.058502,123.919998,53420000,123.919998
AMZN,2020-06-04,123.871498,125.376999,122.500504,123.029999,58974000,123.029999
AMZN,2020-06-05,122.225502,124.432503,121.856499,124.150002,66128000,124.150002
AMZN,2020-06-08,125.010002,126.5,124.366997,126.203003,79414000,126.203003
AMZN,2020-06-09,126.472,131.321503,126.25,130.042999,103520000,130.042999
AMZN,2020-06-10,132.25,136.117493,131.313004,132.372498,98920000,132.372498
AMZN,2020-06-11,130.175003,133.569,126.811501,127.898003,116002000,127.898003
AMZN,2020-06-12,130.060501,131.074005,125.167503,127.250999,108722000,127.250999
AMZN,2020-06-15,126.330002,129.199997,125.400002,128.634003,77302000,128.634003
AMZN,2020-06-16,131,131,128.800003,130.763504,71712000,130.763504
AMZN,2020-06-17,132.375,132.75,131.591003,132.048996,59186000,132.048996
AMZN,2020-06-18,132.350494,132.981995,131.805496,132.699005,49756000,132.699005
AMZN,2020-06-19,133.904007,134.871506,132.949997,133.750504,115540000,133.750504
AMZN,2020-06-22,134.225006,135.75,133.449997,135.690994,64176000,135.690994
AMZN,2020-06-23,136.300995,139.155502,135.901993,138.220505,84634000,138.220505
AMZN,2020-06-24,139,139.800003,136.050003,136.720001,90532000,136.720001
AMZN,2020-06-25,136.977493,137.811493,135.606995,137.729004,59374000,137.729004
AMZN,2020-06-26,138.753006,139.128494,134.399994,134.643494,130016000,134.643494
AMZN,2020-06-29,134.500504,134.839996,131.503998,134.018997,84468000,134.018997
AMZN,2020-06-30,134.253494,138.481506,133.751495,137.940994,75394000,137.940994
AMZN,2020-07-01,137.899506,144.75,137.699997,143.934998,127268000,143.934998
AMZN,2020-07-02,145.600494,147.778,143.554993,144.514999,131868000,144.514999
AMZN,2020-07-06,146.748505,152.994003,146.5,152.852005,137612000,152.852005
AMZN,2020-07-07,152.927505,153.477493,149.5,150.005997,105150000,150.005997
AMZN,2020-07-08,151.130493,154.198502,150.621506,154.055496,100752000,154.055496
AMZN,2020-07-09,155.7995,159.694,153.699997,159.1315,127774000,159.1315
AMZN,2020-07-10,159.587997,160.75,156.785004,160,109720000,160
AMZN,2020-07-13,162.552994,167.214493,153.419495,155.199997,154408000,155.199997
AMZN,2020-07-14,154.449997,156.369003,147.5,154.199997,144638000,154.199997
AMZN,2020-07-15,154.011505,154.917496,148.658997,150.443497,115778000,150.443497
AMZN,2020-07-16,148.552994,151.600006,145.911499,149.994995,127884000,149.994995
AMZN,2020-07-17,150.449997,151.199997,147.422501,148.098495,95226000,148.098495
AMZN,2020-07-20,150.009995,160.067993,149.701004,159.841995,151964000,159.841995
AMZN,2020-07-21,161.624496,162.029007,155.285995,156.914505,122426000,156.914505
AMZN,2020-07-22,156.25,157.5,153.263,154.995499,82084000,154.995499
AMZN,2020-07-23,154.913498,154.913498,148.5,149.327499,113138000,149.327499
AMZN,2020-07-24,146.5,151.578995,144.399994,150.445496,112648000,150.445496
AMZN,2020-07-27,153.100006,154.899994,150.788498,152.760498,83410000,152.760498
AMZN,2020-07-28,152.713501,153.854507,149.787994,150.016495,62534000,150.016495
AMZN,2020-07-29,151.5495,151.957993,149.838501,151.676498,59482000,151.676498
AMZN,2020-07-30,150.699997,154.600006,150.25,152.593994,122566000,152.593994
AMZN,2020-07-31,162.199997,162.341003,157.550003,158.233994,161710000,158.233994
AMZN,2020-08-03,159.025497,159.199997,155.199997,155.594498,101494000,155.594498
AMZN,2020-08-04,155.060501,158.362,155.060501,156.941498,93886000,156.941498
AMZN,2020-08-05,157.188507,160.679504,156.365005,160.251495,78330000,160.251495
AMZN,2020-08-06,159.718002,162.373505,158.2715,161.25,78812000,161.25
AMZN,2020-08-07,161.2005,162.040497,157.033493,158.373001,78722000,158.373001
AMZN,2020-08-10,158.515503,158.625504,155.076004,157.408005,63346000,157.408005
AMZN,2020-08-11,155.660004,157.960999,153.649994,154.033493,74362000,154.033493
AMZN,2020-08-12,155.399994,158.719498,155.070999,158.112,70442000,158.112
AMZN,2020-08-13,159.149506,160.876007,157.75,158.050995,62980000,158.050995
AMZN,2020-08-14,158.908997,158.912003,156,157.401001,55034000,157.401001
AMZN,2020-08-17,158.656006,159.748505,157.709,159.120499,53824000,159.120499
AMZN,2020-08-18,160.600006,166,160.291,165.624496,106920000,165.624496
AMZN,2020-08-19,165.150497,165.794998,162.800003,163.024002,83702000,163.024002
AMZN,2020-08-20,162.600006,165.630997,161.899994,164.8685,66650000,164.8685
AMZN,2020-08-21,164.75,165.720001,163.769501,164.235992,71518000,164.235992
AMZN,2020-08-24,165.507507,169.016006,162.878006,165.373001,93326000,165.373001
AMZN,2020-08-25,164.749496,167.869995,163.350006,167.324493,79856000,167.324493
AMZN,2020-08-26,167.555496,172.587006,167.2285,172.092499,130174000,172.092499
AMZN,2020-08-27,172.502502,172.649994,168.899994,170,85296000,170
AMZN,2020-08-28,171.149994,171.668503,169.324997,170.089996,57940000,170.089996
AMZN,2020-08-31,170.449493,174.75,170.25,172.548004,83718000,172.548004
AMZN,2020-09-01,174.479004,175.693497,173.350006,174.955994,68644000,174.955994
AMZN,2020-09-02,177.350006,177.612503,174.334503,176.572495,78630000,176.572495
AMZN,2020-09-03,174.25,174.420502,165.149994,168.399994,163222000,168.399994
AMZN,2020-09-04,165.899994,169.074997,155.556503,164.731003,175636000,164.731003
AMZN,2020-09-08,157.199997,162.542496,156.5,157.492004,121884000,157.492004
AMZN,2020-09-09,160.149506,165.158997,159.25,163.430496,103774000,163.430496
AMZN,2020-09-10,165.360992,167.494507,158.527496,158.755493,106614000,158.755493
AMZN,2020-09-11,160.434494,160.867004,154.199005,155.811005,101880000,155.811005
AMZN,2020-09-14,158.647003,159.369507,154.800003,155.148499,90592000,155.148499
AMZN,2020-09-15,156.807999,158.751007,155.445999,157.806503,80430000,157.806503
AMZN,2020-09-16,158.999496,159.362,153.707504,153.904999,90244000,153.904999
AMZN,2020-09-17,150.462494,151.471497,148.627502,150.436493,128982000,150.436493
AMZN,2020-09-18,151.587006,151.889999,145.276993,147.745499,177852000,147.745499
AMZN,2020-09-21,145.324997,148.100006,143.550003,148.023499,122358000,148.023499
AMZN,2020-09-22,151.692001,156.699493,150.009995,156.449493,138976000,156.449493
AMZN,2020-09-23,156.0215,156.350006,149.619003,149.992996,113054000,149.992996
AMZN,2020-09-24,148.889496,153.464996,148.25,150.989502,110588000,150.989502
AMZN,2020-09-25,152.742996,155.076996,149.949997,154.7565,92304000,154.7565
AMZN,2020-09-28,157.442505,158.751999,155.858505,158.702499,84484000,158.702499
AMZN,2020-09-29,158.769501,159.412994,156.626999,157.244003,69916000,157.244003
AMZN,2020-09-30,157.057007,160.643997,156.699493,157.436493,97922000,157.436493
AMZN,2020-10-01,160.399994,161.199997,158.600006,161.063004,99438000,161.063004
AMZN,2020-10-02,157.681503,159.789993,156.149994,156.25,112262000,156.25
AMZN,2020-10-05,157.292007,160.126495,157.042496,159.960007,75506000,159.960007
AMZN,2020-10-06,158.25,159.100006,154.5,154.998001,101738000,154.998001
AMZN,2020-10-07,156.75,160,156.619507,159.7845,86188000,159.7845
AMZN,2020-10-08,161.249496,161.664505,158.749496,159.527496,63482000,159.527496
AMZN,2020-10-09,160.5,164.449493,159.891495,164.332504,98158000,164.332504
AMZN,2020-10-12,167.496994,174.811996,166.977493,172.1465,167284000,172.1465
AMZN,2020-10-13,173.399506,174.619003,171.210999,172.181503,114894000,172.181503
AMZN,2020-10-14,172.350006,173.244003,167,168.185501,116254000,168.185501
AMZN,2020-10-15,164.600494,167.794006,164,166.932495,104468000,166.932495
AMZN,2020-10-16,168.161499,169.983002,158,163.635498,129488000,163.635498
AMZN,2020-10-19,164.980499,166.449997,159.636993,160.360504,104472000,160.360504
AMZN,2020-10-20,161.113998,163.300003,159.600494,160.850494,90194000,160.850494
AMZN,2020-10-21,160.625,161.694,158,159.246994,91854000,159.246994
AMZN,2020-10-22,159.4935,159.9375,156.097,158.820007,84240000,158.820007
AMZN,2020-10-23,159.550003,160.266495,157,160.220001,69334000,160.220001
AMZN,2020-10-26,159.936996,164.149002,157.664993,160.352005,118024000,160.352005
AMZN,2020-10-27,161.246994,164.582993,160.565002,164.316498,85820000,164.316498
AMZN,2020-10-28,162.464996,163.201004,158.123505,158.139008,111766000,158.139008
AMZN,2020-10-29,160.063507,162.862503,158.199997,160.550507,131930000,160.550507
AMZN,2020-10-30,157.887497,158.350006,150.949997,151.807495,167728000,151.807495
AMZN,2020-11-02,153.087006,153.985504,147.505997,150.223999,145148000,150.223999
AMZN,2020-11-03,150.926498,153.744995,149.048996,152.420502,97958000,152.420502
AMZN,2020-11-04,157.999496,162.242493,156.986496,162.057999,136780000,162.057999
AMZN,2020-11-05,165.998505,168.339996,164.444,166.100006,115786000,166.100006
AMZN,2020-11-06,165.231995,166.100006,161.600006,165.568497,92946000,165.568497
AMZN,2020-11-09,161.551498,164.449997,155.605499,157.186996,143808000,157.186996
AMZN,2020-11-10,154.751007,155.699997,150.973999,151.751007,131820000,151.751007
AMZN,2020-11-11,153.089005,156.957504,152.5,156.869507,87338000,156.869507
AMZN,2020-11-12,157.997498,158.794006,154.302505,155.514008,87240000,155.514008
AMZN,2020-11-13,156.100006,157.085999,154.269501,156.440506,75124000,156.440506
AMZN,2020-11-16,154.660004,157.134995,153.634506,156.552994,76174000,156.552994
AMZN,2020-11-17,159.177002,159.462494,156.763,156.783005,68894000,156.783005
AMZN,2020-11-18,156.699997,157,155.255005,155.272995,58336000,155.272995
AMZN,2020-11-19,155.265503,156.25,154.046005,155.850998,60206000,155.850998
AMZN,2020-11-20,155.850998,156.644501,154.902496,154.970001,67488000,154.970001
AMZN,2020-11-23,155.835007,156.987503,153.272995,154.919495,94178000,154.919495
AMZN,2020-11-24,155.024994,156.712494,154.313004,155.903,72042000,155.903
AMZN,2020-11-25,157.093506,159.899994,157.013,159.253494,75808000,159.253494
AMZN,2020-11-27,160.563004,160.809494,159.502502,159.766998,47858000,159.766998
AMZN,2020-11-30,160.423996,161.419495,156.277496,158.401993,81278000,158.401993
AMZN,2020-12-01,159.425003,162.447495,157.858994,161.003998,90740000,161.003998
AMZN,2020-12-02,161.082504,161.600006,158.662994,160.176498,62586000,160.176498
AMZN,2020-12-03,160.272995,161.432007,159.065506,159.336502,57840000,159.336502
AMZN,2020-12-04,159.910507,159.910507,157.938004,158.128998,58272000,158.128998
AMZN,2020-12-07,157.824005,159.037994,157.084503,157.899994,55026000,157.899994
AMZN,2020-12-08,157.945007,159.206497,156.001007,158.864502,65726000,158.864502
AMZN,2020-12-09,158.394501,158.721497,154.399994,155.210007,82016000,155.210007
AMZN,2020-12-10,154.449493,157.104996,153.800003,155.074493,60604000,155.074493
AMZN,2020-12-11,154.832993,155.933502,153.641006,155.820999,61294000,155.820999
AMZN,2020-12-14,157.149994,159.523499,156.300003,157.848495,83116000,157.848495
AMZN,2020-12-15,159.050507,159.425003,156.524506,158.255997,66390000,158.255997
AMZN,2020-12-16,158.800507,162.350006,158.184006,162.048004,88552000,162.048004
AMZN,2020-12-17,162.5,163.175507,161.050003,161.804001,69486000,161.804001
AMZN,2020-12-18,162.199493,162.470993,158.580002,160.082504,119914000,160.082504
AMZN,2020-12-21,160.000504,161.348495,158.300003,160.309006,76736000,160.309006
AMZN,2020-12-22,160.141998,161.100006,159.003998,160.326004,47388000,160.326004
AMZN,2020-12-23,160.25,160.5065,159.208496,159.263504,41876000,159.263504
AMZN,2020-12-24,159.695007,160.100006,158.449997,158.634506,29038000,158.634506
AMZN,2020-12-28,159.699997,165.199997,158.634506,164.197998,113736000,164.197998
AMZN,2020-12-29,165.496994,167.532501,164.061005,166.100006,97458000,166.100006
AMZN,2020-12-30,167.050003,167.104996,164.123505,164.292496,64186000,164.292496
AMZN,2020-12-31,163.75,164.145996,162.059998,162.846497,59144000,162.846497
AMZN,2021-01-04,163.5,163.600006,157.201004,159.331497,88228000,159.331497
AMZN,2021-01-05,158.300507,161.169006,158.253006,160.925507,53110000,160.925507
AMZN,2021-01-06,157.324005,159.875504,156.557999,156.919006,87896000,156.919006
AMZN,2021-01-07,157.850006,160.427002,157.75,158.108002,70290000,158.108002
AMZN,2021-01-08,159,159.531998,157.110001,159.134995,70754000,159.134995
AMZN,2021-01-11,157.400497,157.819,155.5,155.710495,73668000,155.710495
AMZN,2021-01-12,156,157.106995,154.300003,156.041504,70292000,156.041504
AMZN,2021-01-13,156.421997,159.497498,156.104004,158.294495,66424000,158.294495
AMZN,2021-01-14,158.376007,158.899994,156.029495,156.373505,61418000,156.373505
AMZN,2021-01-15,156.151001,157.127502,154.758499,155.212494,84880000,155.212494
AMZN,2021-01-19,155.350006,157.25,154.800003,156.037994,66102000,156.037994
AMZN,2021-01-20,159.099503,163.990005,158.75,163.169006,106196000,163.169006
AMZN,2021-01-21,164.649994,167.427505,164.4785,165.349503,98722000,165.349503
AMZN,2021-01-22,165.2155,166.095505,164.158005,164.611496,56438000,164.611496
AMZN,2021-01-25,166.425003,168.194504,162.157501,164.699997,74996000,164.699997
AMZN,2021-01-26,164.817993,166.899994,164.143494,166.306503,59104000,166.306503
AMZN,2021-01-27,167.074493,167.326004,160.354004,161.628998,93204000,161.628998
AMZN,2021-01-28,161.751999,165.084,161.434494,161.880997,62984000,161.880997
AMZN,2021-01-29,161.5,161.849503,159.227493,160.309998,85872000,160.309998
AMZN,2021-02-01,162.117996,167.513,161.751495,167.143997,83204000,167.143997
AMZN,2021-02-02,169,171.386993,168.056503,169,141972000,169
AMZN,2021-02-03,171.250504,171.699997,165.431,165.626495,141776000,165.626495
AMZN,2021-02-04,166.5,167.350006,163.887497,166.550003,73414000,166.550003
AMZN,2021-02-05,165.949997,168.850006,165.135498,167.607498,72416000,167.607498
AMZN,2021-02-08,167.925003,168.25,165.199997,166.147003,65148000,166.147003
AMZN,2021-02-09,165.624496,166.899994,164.891998,165.25,44070000,165.25
AMZN,2021-02-10,165.699997,165.897507,162.699997,164.328995,63032000,164.328995
AMZN,2021-02-11,164.600006,164.600006,162.403,163.106506,46028000,163.106506
AMZN,2021-02-12,162.5,164.012497,161.665497,163.885498,46706000,163.885498
AMZN,2021-02-16,162.702499,165.414993,162.679504,163.447495,51494000,163.447495
AMZN,2021-02-17,163.179993,166.045502,162.975006,165.432007,65950000,165.432007
AMZN,2021-02-18,164.121002,166.899994,163.697006,166.411499,60548000,166.411499
AMZN,2021-02-19,166.411499,166.675003,162.287506,162.494995,86104000,162.494995
AMZN,2021-02-22,160.406494,161.615997,158.613007,159.037003,70314000,159.037003
AMZN,2021-02-23,156.351501,160.236496,154.679993,159.725006,93544000,159.725006
AMZN,2021-02-24,158.337494,158.561493,156.268997,157.976501,60226000,157.976501
AMZN,2021-02-25,156.837006,158.912994,152.388,152.858002,90676000,152.858002
AMZN,2021-02-26,154.759995,156.121994,151.835007,154.6465,85518000,154.6465
AMZN,2021-03-01,156.394501,157.477997,154.899506,157.307007,54582000,157.307007
AMZN,2021-03-02,157.173492,158.175995,154.356003,154.726501,51916000,154.726501
AMZN,2021-03-03,154.059006,155.389008,149.75,150.25,79774000,150.25
AMZN,2021-03-04,150.600006,152.906494,147.2715,148.878494,109632000,148.878494
AMZN,2021-03-05,150.25,150.449997,144.050003,150.022995,107772000,150.022995
AMZN,2021-03-08,150.75,153.229507,147.565506,147.597504,83700000,147.597504
AMZN,2021-03-09,150.899506,154.548004,150.257507,153.142502,80600000,153.142502
AMZN,2021-03-10,154.922501,155.822998,151.502502,152.882004,60250000,152.882004
AMZN,2021-03-11,155.2005,156.589005,154.1465,155.679504,55528000,155.679504
AMZN,2021-03-12,153.75,154.949005,152.274994,154.474503,48438000,154.474503
